Restaurant_Name,URLs
Cafe Waffle Casa,https://www.zomato.com/mumbai/cafe-waffle-casa-vile-parle-west
Madrasam,https://www.zomato.com/mumbai/madrasam-versova
Trupti,https://www.zomato.com/mumbai/trupti-dadar-west
Café Dodo,https://www.zomato.com/mumbai/café-dodo-borivali-west
Cafe Waffle Casa,https://www.zomato.com/mumbai/cafe-waffle-casa-vile-parle-west
Madrasam,https://www.zomato.com/mumbai/madrasam-versova
TED Resto Bar,https://www.zomato.com/mumbai/ted-resto-bar-goregaon-east
King's Shawarma,https://www.zomato.com/mumbai/kings-shawarma-mohammad-ali-road
Jaffer Bhai's Delhi Darbar,https://www.zomato.com/mumbai/jaffer-bhais-delhi-darbar-jogeshwari
New Maha Punjab,https://www.zomato.com/mumbai/new-maha-punjab-kopar-khairane-navi-mumbai
Yummilicious,https://www.zomato.com/mumbai/yummilicious-chandivali
Big Chef's Restaurant,https://www.zomato.com/mumbai/big-chefs-restaurant-malad-west
Neo Politan Pizza,https://www.zomato.com/mumbai/neo-politan-pizza-mulund-west
The Nawaabs,https://www.zomato.com/mumbai/the-nawaabs-kharghar-navi-mumbai
Slay Coffee,https://www.zomato.com/mumbai/slay-coffee-santacruz-west
Khana Taiyyar Hai,https://www.zomato.com/mumbai/khana-taiyyar-hai-1-mahakali
A J Foods,https://www.zomato.com/mumbai/a-j-foods-mahakali
Via Bombay,https://www.zomato.com/mumbai/via-bombay-chembur
Tings Restaurant,https://www.zomato.com/mumbai/tings-restaurant-lower-parel
Hotel Sudarshan,https://www.zomato.com/mumbai/hotel-sudarshan-jogeshwari
Egg Squeeze Me,https://www.zomato.com/mumbai/egg-squeeze-me-vile-parle-east
Royal China,https://www.zomato.com/mumbai/royal-china-fort
Light Of Bharat,https://www.zomato.com/mumbai/light-of-bharat-dadar-shivaji-park
Lalit Refreshment - Taste of Kerala,https://www.zomato.com/mumbai/lalit-refreshment-taste-of-kerala-fort
Santosh Lunch Home,https://www.zomato.com/mumbai/santosh-lunch-home-santacruz-east
OC-The Oriental Cuisine,https://www.zomato.com/mumbai/oc-the-oriental-cuisine-mulund-west
The Munchbox,https://www.zomato.com/mumbai/the-munchbox-malad-west
Hotel Popular,https://www.zomato.com/mumbai/hotel-popular-ghatkopar-east
Lotus Leaf - Eskay Resorts,https://www.zomato.com/mumbai/lotus-leaf-eskay-resorts-borivali-west
Oye Kiddan,https://www.zomato.com/mumbai/oye-kiddan-mahakali
Curry Me Up,https://www.zomato.com/curry-me-up-1
The Asian Kitchen,https://www.zomato.com/mumbai/the-asian-kitchen-vasai
Lotus Leaf - Eskay Resorts,https://www.zomato.com/mumbai/lotus-leaf-eskay-resorts-borivali-west
Oye Kiddan,https://www.zomato.com/mumbai/oye-kiddan-mahakali
Curry Me Up,https://www.zomato.com/curry-me-up-1
The Asian Kitchen,https://www.zomato.com/mumbai/the-asian-kitchen-vasai
Fungry Xpress,https://www.zomato.com/mumbai/fungry-xpress-vashi-navi-mumbai
El Rancho,https://www.zomato.com/mumbai/el-rancho-powai
The Oceanus Theme Restaurant,https://www.zomato.com/mumbai/the-oceanus-theme-restaurant-vasai
The Burger Brasserie,https://www.zomato.com/mumbai/the-burger-brasserie-andheri-lokhandwala
Tote Talli,https://www.zomato.com/mumbai/tote-talli-mahalaxmi
Nau Se Barah 9/12,https://www.zomato.com/mumbai/nau-se-barah-9-12-kopar-khairane-navi-mumbai
Splitsvilla Bar & Lounge,https://www.zomato.com/mumbai/splitsvilla-bar-lounge-chembur
Tick-eat,https://www.zomato.com/mumbai/tick-eat-1-mulund-west
Tunga Bar & Restaurant - The International By Tunga,https://www.zomato.com/mumbai/tunga-bar-restaurant-the-international-by-tunga-mahakali
The Dough Code,https://www.zomato.com/mumbai/the-dough-code-hill-road-bandra-west
Chunky's Cake Shop,https://www.zomato.com/mumbai/chunkys-cake-shop-malad-west
Apsara Ice Creams,https://www.zomato.com/mumbai/apsara-ice-creams-malabar-hill
Sahara Hotel,https://www.zomato.com/mumbai/sahara-hotel-kurla
Punjabi Tadka by Crystal Chowpatty Fame,https://www.zomato.com/mumbai/punjabi-tadka-by-crystal-chowpatty-fame-lower-parel
K.3 Snacks,https://www.zomato.com/mumbai/k-3-snacks-powai
The Night Chulhaa,https://www.zomato.com/mumbai/the-night-chulhaa-andheri-lokhandwala
Biryani King,https://www.zomato.com/mumbai/biryani-king-hiranandani-estate-thane-west-thane
Desi Videshi Cafe,https://www.zomato.com/mumbai/desi-videshi-cafe-ghodbunder-road-thane
Silly Chilly,https://www.zomato.com/mumbai/silly-chilly-1-khopat-thane-west
Shawarma Street,https://www.zomato.com/mumbai/shawarma-street-chakala
Shreeman Bhagat,https://www.zomato.com/mumbai/shreeman-bhagat-borivali-west
UFC,https://www.zomato.com/mumbai/ufc-borivali-west
The Pizzaiolo,https://www.zomato.com/mumbai/the-pizzaiolo-chembur
MusTea,https://www.zomato.com/mumbai/mustea-marol
DP's,https://www.zomato.com/mumbai/dps-ghatkopar-west
Mewari Tadka,https://www.zomato.com/mumbai/mewari-tadka-near-andheri-east-station
Tick-eat,https://www.zomato.com/mumbai/tick-eat-1-mulund-west
Green Channel,https://www.zomato.com/mumbai/green-channel-borivali-west
Jay Prakash Bar & Restaurant,https://www.zomato.com/mumbai/jay-prakash-bar-restaurant-goregaon-east
Apsara Ice Creams,https://www.zomato.com/mumbai/apsara-ice-creams-malabar-hill
Sahara Hotel,https://www.zomato.com/mumbai/sahara-hotel-kurla
Punjabi Tadka by Crystal Chowpatty Fame,https://www.zomato.com/mumbai/punjabi-tadka-by-crystal-chowpatty-fame-lower-parel
K.3 Snacks,https://www.zomato.com/mumbai/k-3-snacks-powai
The Night Chulhaa,https://www.zomato.com/mumbai/the-night-chulhaa-andheri-lokhandwala
Biryani King,https://www.zomato.com/mumbai/biryani-king-hiranandani-estate-thane-west-thane
Silly Chilly,https://www.zomato.com/mumbai/silly-chilly-1-khopat-thane-west
Shawarma Street,https://www.zomato.com/mumbai/shawarma-street-chakala
Shreeman Bhagat,https://www.zomato.com/mumbai/shreeman-bhagat-borivali-west
UFC,https://www.zomato.com/mumbai/ufc-borivali-west
The Pizzaiolo,https://www.zomato.com/mumbai/the-pizzaiolo-chembur
MusTea,https://www.zomato.com/mumbai/mustea-marol
Dine In Stories,https://www.zomato.com/mumbai/dine-in-stories-1-vashi-navi-mumbai
Husttle - Bar & Bistro,https://www.zomato.com/mumbai/husttle-bar-bistro-girgaum
Club Cavalro,https://www.zomato.com/mumbai/club-cavalro-kalamboli-navi-mumbai
Easy Cappuccino,https://www.zomato.com/mumbai/easy-cappuccino-pali-hill-bandra-west
Kings The Bakery,https://www.zomato.com/mumbai/kings-the-bakery-1-dombivali-east-thane
Ronaldo's,https://www.zomato.com/mumbai/ronaldos-dadar-west
Coppetto Artisan Gelato,https://www.zomato.com/mumbai/coppetto-artisan-gelato-chowpatty
Pravin Chinese,https://www.zomato.com/mumbai/pravin-chinese-1-naupada-thane-west
Grills & Wok,https://www.zomato.com/mumbai/grills-wok-byculla
SASA Chillout,https://www.zomato.com/mumbai/sasa-chillout-nerul-navi-mumbai
IndiKitchen,https://www.zomato.com/mumbai/indikitchen-lower-parel
Cake Basket,https://www.zomato.com/mumbai/cake-basket-near-andheri-east-station
Chawlas²,https://www.zomato.com/mumbai/chawlas-khar
Chang's Chinese,https://www.zomato.com/mumbai/changs-chinese-near-andheri-east-station
Taste Of Malvan,https://www.zomato.com/mumbai/taste-of-malvan-near-andheri-east-station
Rao's Fusion Kitchen,https://www.zomato.com/mumbai/raos-fusion-kitchen-sakinaka
Homely Daily Tiffins,https://www.zomato.com/mumbai/homely-daily-tiffins-malad-west
Rikē - Terrace Bar & Grill,https://www.zomato.com/mumbai/rik-terrace-bar-grill-veera-desai-area
Husttle - Bar & Bistro,https://www.zomato.com/mumbai/husttle-bar-bistro-girgaum
Easy Cappuccino,https://www.zomato.com/mumbai/easy-cappuccino-pali-hill-bandra-west
Ronaldo's,https://www.zomato.com/mumbai/ronaldos-dadar-west
Pravin Chinese,https://www.zomato.com/mumbai/pravin-chinese-1-naupada-thane-west
Grills & Wok,https://www.zomato.com/mumbai/grills-wok-byculla
SASA Chillout,https://www.zomato.com/mumbai/sasa-chillout-nerul-navi-mumbai
IndiKitchen,https://www.zomato.com/mumbai/indikitchen-lower-parel
Cake Basket,https://www.zomato.com/mumbai/cake-basket-near-andheri-east-station
Chang's Chinese,https://www.zomato.com/mumbai/changs-chinese-near-andheri-east-station
Taste Of Malvan,https://www.zomato.com/mumbai/taste-of-malvan-near-andheri-east-station
Cafe Glee,https://www.zomato.com/mumbai/cafe-glee-sewri
Café Curious,https://www.zomato.com/mumbai/café-curious-dadar-shivaji-park
Noorani Restaurant,https://www.zomato.com/mumbai/noorani-restaurant-malad-east
Zaika Biryani - Pure Non Veg,https://www.zomato.com/mumbai/zaika-biryani-pure-non-veg-1-andheri-lokhandwala
Blossom - The Fusion Spot,https://www.zomato.com/mumbai/blossom-the-fusion-spot-borivali-west
Too Much Drama,https://www.zomato.com/mumbai/too-much-drama-vashi-navi-mumbai
Iscicle,https://www.zomato.com/mumbai/iscicle-andheri-lokhandwala
Shobha,https://www.zomato.com/mumbai/shobha-mahim
Shiv Sagar,https://www.zomato.com/mumbai/shiv-sagar-1-malad-west
Sukh Sagar,https://www.zomato.com/mumbai/sukh-sagar-chowpatty
70 Beans,https://www.zomato.com/mumbai/70-beans-1-vashi-navi-mumbai
Kitty Su - The Lalit Mumbai,https://www.zomato.com/KittySuMumbai
Onomatopizza,https://www.zomato.com/mumbai/onomatopizza-kalyan-thane
The Coal Factory,https://www.zomato.com/mumbai/the-coal-factory-panch-pakhadi-thane-west-thane
The Clearing House,https://www.zomato.com/mumbai/the-clearing-house-2-fort
Made In  Punjab,https://www.zomato.com/mumbai/made-in-punjab-malad-west
Dimsum & More,https://www.zomato.com/mumbai/dimsum-more-7-bungalows
Blossom - The Fusion Spot,https://www.zomato.com/mumbai/blossom-the-fusion-spot-borivali-west
Too Much Drama,https://www.zomato.com/mumbai/too-much-drama-vashi-navi-mumbai
Iscicle,https://www.zomato.com/mumbai/iscicle-andheri-lokhandwala
Shobha,https://www.zomato.com/mumbai/shobha-mahim
Shiv Sagar,https://www.zomato.com/mumbai/shiv-sagar-1-malad-west
Sukh Sagar,https://www.zomato.com/mumbai/sukh-sagar-chowpatty
70 Beans,https://www.zomato.com/mumbai/70-beans-1-vashi-navi-mumbai
Kitty Su - The Lalit Mumbai,https://www.zomato.com/KittySuMumbai
Onomatopizza,https://www.zomato.com/mumbai/onomatopizza-kalyan-thane
The Coal Factory,https://www.zomato.com/mumbai/the-coal-factory-panch-pakhadi-thane-west-thane
The Clearing House,https://www.zomato.com/mumbai/the-clearing-house-2-fort
Made In  Punjab,https://www.zomato.com/mumbai/made-in-punjab-malad-west
Dimsum & More,https://www.zomato.com/mumbai/dimsum-more-7-bungalows
Locco Eatery & Bar,https://www.zomato.com/mumbai/locco-eatery-bar-cbd-belapur-navi-mumbai
Lord ForkLore,https://www.zomato.com/mumbai/lord-forklore-airoli-navi-mumbai
A.Rama Nayak's Udipi Shri Krishna Boarding,https://www.zomato.com/mumbai/a-rama-nayaks-udipi-shri-krishna-boarding-matunga-east
Over Load,https://www.zomato.com/mumbai/over-load-andheri-lokhandwala
Dosa Attack,https://www.zomato.com/mumbai/dosa-attack-kharghar-navi-mumbai
Pizzaah! District,https://www.zomato.com/mumbai/pizzaah-district-kandivali-west
The Fusion House,https://www.zomato.com/mumbai/the-fusion-house-bandra-east
Chaska,https://www.zomato.com/mumbai/chaska-dombivali-east-thane
Courtyard Restaurant & Bar,https://www.zomato.com/mumbai/courtyard-restaurant-bar-azad-nagar
Jyoti Family Restaurant,https://www.zomato.com/mumbai/jyoti-family-restaurant-chakala
Classic,https://www.zomato.com/mumbai/classic-near-andheri-east-station
Min Jiang Kitchen,https://www.zomato.com/mumbai/min-jiang-kitchen-dadar-west
Urban Kitchen,https://www.zomato.com/mumbai/urban-kitchen-oshiwara
SOS Delivery Kitchen,https://www.zomato.com/mumbai/sos-delivery-kitchen-borivali-west
Indigo Delicatessen,https://www.zomato.com/mumbai/indigo-delicatessen-andheri-lokhandwala
O22 - Trident,https://www.zomato.com/mumbai/o22-trident-bandra-kurla-complex
Benzy's Restaurant,https://www.zomato.com/mumbai/benzys-restaurant-1-marol
Jyoti Family Restaurant,https://www.zomato.com/mumbai/jyoti-family-restaurant-chakala
Classic,https://www.zomato.com/mumbai/classic-near-andheri-east-station
Min Jiang Kitchen,https://www.zomato.com/mumbai/min-jiang-kitchen-dadar-west
Urban Kitchen,https://www.zomato.com/mumbai/urban-kitchen-oshiwara
SOS Delivery Kitchen,https://www.zomato.com/mumbai/sos-delivery-kitchen-borivali-west
Indigo Delicatessen,https://www.zomato.com/mumbai/indigo-delicatessen-andheri-lokhandwala
O22 - Trident,https://www.zomato.com/mumbai/o22-trident-bandra-kurla-complex
Benzy's Restaurant,https://www.zomato.com/mumbai/benzys-restaurant-1-marol
Pranzi,https://www.zomato.com/mumbai/pranzi-khar
Tamak,https://www.zomato.com/mumbai/tamak-santacruz-west
Kaffeine,https://www.zomato.com/mumbai/kaffeine-borivali-west
Olde Bailey's,https://www.zomato.com/mumbai/olde-baileys-nerul-navi-mumbai
The Yoga House,https://www.zomato.com/mumbai/the-yoga-house-carter-road-bandra-west
Fusion Dhaba,https://www.zomato.com/mumbai/fusion-dhaba-wagle-estate-thane-west
Kaitlyns Beer Garden,https://www.zomato.com/mumbai/kaitlyns-beer-garden-3-hill-road-bandra-west
Benzy's Restaurant,https://www.zomato.com/mumbai/benzys-restaurant-1-marol
Pranzi,https://www.zomato.com/mumbai/pranzi-khar
Tamak,https://www.zomato.com/mumbai/tamak-santacruz-west
Kaffeine,https://www.zomato.com/mumbai/kaffeine-borivali-west
Olde Bailey's,https://www.zomato.com/mumbai/olde-baileys-nerul-navi-mumbai
The Yoga House,https://www.zomato.com/mumbai/the-yoga-house-carter-road-bandra-west
Fusion Dhaba,https://www.zomato.com/mumbai/fusion-dhaba-wagle-estate-thane-west
180 Degrees - Radisson,https://www.zomato.com/mumbai/180-degrees-radisson-goregaon-west
Spirit Kitchen and Bar,https://www.zomato.com/mumbai/spirit-kitchen-and-bar-borivali-west
Kaitlyns Beer Garden,https://www.zomato.com/mumbai/kaitlyns-beer-garden-3-hill-road-bandra-west
New Shahi Restaurant,https://www.zomato.com/mumbai/new-shahi-restaurant-mira-road
Bombay Bakehouse & Kitchen,https://www.zomato.com/mumbai/bombay-bakehouse-kitchen-naupada-thane-west-thane
Ayub's,https://www.zomato.com/mumbai/ayubs-fort
China Valley,https://www.zomato.com/mumbai/china-valley-prabhadevi
Badshah,https://www.zomato.com/mumbai/badshah-cst
Moti Mahal Restaurant,https://www.zomato.com/mumbai/moti-mahal-restaurant-near-andheri-west-station
Cafe Metro,https://www.zomato.com/mumbai/cafe-metro-marine-lines
210 Degrees,https://www.zomato.com/mumbai/210-degrees-churchgate
Dimsum (Momo) Express,https://www.zomato.com/mumbai/dimsum-momo-express-chakala
Mama Mia!,https://www.zomato.com/mumbai/mama-mia-1-hill-road-bandra-west
The Serial Griller,https://www.zomato.com/TheSerialGriller
Fried Nation,https://www.zomato.com/mumbai/fried-nation-mira-road
Sbarro,https://www.zomato.com/mumbai/sbarro-vile-parle-west
Niki's Kitchen,https://www.zomato.com/mumbai/nikis-kitchen-goregaon-east
The BellyBuster,https://www.zomato.com/TheBellyBusterKK
Cibo - Hotel Mathoshree,https://www.zomato.com/mumbai/cibo-hotel-mathoshree-dombivali-east-thane
Kebab & Biryani Station,https://www.zomato.com/mumbai/kebab-biryani-station-powai
House Of Bhagat Tarachand,https://www.zomato.com/mumbai/house-of-bhagat-tarachand-2-panch-pakhadi-thane-west
Aangan Dhaba,https://www.zomato.com/mumbai/aangan-dhaba-dombivali-east
Shaan Chinese Corner,https://www.zomato.com/mumbai/shaan-chinese-corner-fort
Sanjhi,https://www.zomato.com/mumbai/sanjhi-dahisar-east
Nityanand Fast Food,https://www.zomato.com/mumbai/nityanand-fast-food-girgaum
Mo Po Malvan,https://www.zomato.com/mumbai/mo-po-malvan-parel
Cafe Alfa,https://www.zomato.com/mumbai/cafe-alfa-near-andheri-west-station
D'Crepes Cafe,https://www.zomato.com/mumbai/dcrepes-cafe-vasant-vihar-thane-west
Nootan,https://www.zomato.com/mumbai/nootan-near-andheri-west-station
XXO - The St. Regis Mumbai,https://www.zomato.com/mumbai/xxo-the-st-regis-mumbai-lower-parel
Queen Mary,https://www.zomato.com/mumbai/queen-mary-mazgaon
Veg Sizzel's,https://www.zomato.com/mumbai/veg-sizzels-vasant-vihar-thane-west-thane
Hotel Sadanand,https://www.zomato.com/mumbai/hotel-sadanand-goregaon-east
Suruchi,https://www.zomato.com/mumbai/suruchi-kandivali-east
FOU The Crazy Cafe,https://www.zomato.com/mumbai/fou-the-crazy-cafe-dadar-shivaji-park
China Xpress,https://www.zomato.com/mumbai/china-xpress-2-majiwada-thane-west-thane
Cafe Serene,https://www.zomato.com/mumbai/cafe-serene-mira-road
Sarovar Pure Veg,https://www.zomato.com/mumbai/sarovar-pure-veg-kandivali-west
Cafe Serene,https://www.zomato.com/mumbai/cafe-serene-mira-road
Sarovar Pure Veg,https://www.zomato.com/mumbai/sarovar-pure-veg-kandivali-west
Potoba,https://www.zomato.com/mumbai/potoba-mahim
Silli Chilli,https://www.zomato.com/mumbai/silli-chilli-khar
Monopoly,https://www.zomato.com/mumbai/monopoly-borivali-west
Neel Ki Biryani,https://www.zomato.com/mumbai/neel-ki-biryani-nariman-point
Hunger's Hub,https://www.zomato.com/mumbai/hungers-hub-powai
Eggethon,https://www.zomato.com/mumbai/eggethon-1-vasai
Asian Pot,https://www.zomato.com/mumbai/asian-pot-andheri-lokhandwala
Khalifa Biryani,https://www.zomato.com/mumbai/khalifa-biryani-marol
Raju Sandwich Stall,https://www.zomato.com/mumbai/raju-sandwich-stall-churchgate
Aharveda,https://www.zomato.com/mumbai/aharveda-near-andheri-west-station
Fire Bowl,https://www.zomato.com/mumbai/fire-bowl-oshiwara
Ayyappan Idli Stall,https://www.zomato.com/mumbai/ayyappan-idli-stall-matunga-east
Sainath Kulcha,https://www.zomato.com/mumbai/sainath-kulcha-chembur
Kg's Chinese Fast Food,https://www.zomato.com/mumbai/kgs-chinese-fast-food-nerul-navi-mumbai
Shri Nidhi,https://www.zomato.com/mumbai/shri-nidhi-goregaon-west
Horizon,https://www.zomato.com/mumbai/horizon-nerul-navi-mumbai
Masa Malvani Cuisine,https://www.zomato.com/mumbai/masa-malvani-cuisine-malad-east
Priyanka Restaurant,https://www.zomato.com/mumbai/priyanka-restaurant-airoli-navi-mumbai
Mauli Mess,https://www.zomato.com/mumbai/mauli-mess-airoli-navi-mumbai
Hotel Rising,https://www.zomato.com/mumbai/hotel-rising-kalyan
Dada's,https://www.zomato.com/mumbai/dadas-malad-east
Shanghai Xpress,https://www.zomato.com/mumbai/shanghai-xpress-vikhroli
Kirti Mahal,https://www.zomato.com/mumbai/kirti-mahal-mulund-west
Ravindra Restaurant,https://www.zomato.com/mumbai/ravindra-restaurant-dahisar-east
Balu's Classic,https://www.zomato.com/mumbai/balus-classic-dadar-west
Cakes & Rolls,https://www.zomato.com/mumbai/cakes-rolls-marol
Marol Darbar,https://www.zomato.com/mumbai/marol-darbar-marol
New Mumbai Darbar,https://www.zomato.com/mumbai/new-mumbai-darbar-marol
Marol Darbar,https://www.zomato.com/mumbai/marol-darbar-marol
New Mumbai Darbar,https://www.zomato.com/mumbai/new-mumbai-darbar-marol
Tipsy Panda Asian Kitchen + Bar,https://www.zomato.com/mumbai/tipsy-panda-asian-kitchen-bar-vasai
Coney's - Pizza Cones & More,https://www.zomato.com/mumbai/coneys-pizza-cones-more-borivali-west
Mojo Pizza - 2X Toppings,https://www.zomato.com/mumbai/mojo-pizza-2x-toppings-airoli-navi-mumbai
Plenty,https://www.zomato.com/mumbai/plenty-5-fort
Momomia,https://www.zomato.com/mumbai/momomia-1-kandivali-east
Global Eatery,https://www.zomato.com/mumbai/global-eatery-manpada-thane-west-thane
Bollywood Canteen,https://www.zomato.com/mumbai/bollywood-canteen-dombivali-east-thane
Combo Bites,https://www.zomato.com/mumbai/combo-bites-sakinaka
D.P's,https://www.zomato.com/mumbai/d-ps-dadar-west
Qilaa de Vashi,https://www.zomato.com/mumbai/qilaa-de-vashi-vashi-navi-mumbai
World of Waffles,https://www.zomato.com/mumbai/world-of-waffles-kalyan-thane
Rajmanya- Seafood family restaurant,https://www.zomato.com/mumbai/rajmanya-seafood-family-restaurant-vashi-navi-mumbai
Pangat,https://www.zomato.com/mumbai/pangat-dahisar-east
BusaGo,https://www.zomato.com/mumbai/busago-oshiwara
Souk - The Taj Mahal Palace,https://www.zomato.com/mumbai/souk-the-taj-mahal-palace-colaba
Golden Dragon - The Taj Mahal Palace,https://www.zomato.com/mumbai/golden-dragon-the-taj-mahal-palace-colaba
Queen's Kitchen & Mocktails,https://www.zomato.com/mumbai/queens-kitchen-mocktails-mulund-west
Cafe Military,https://www.zomato.com/mumbai/cafe-military-fort
266 - The Wine Room And Bar,https://www.zomato.com/mumbai/266-the-wine-room-and-bar-linking-road-bandra-west
Sizzling Spices,https://www.zomato.com/mumbai/sizzling-spices-3-borivali-west
Easyhuman Cafe,https://www.zomato.com/mumbai/easyhuman-cafe-reclamation-bandra-west
El Torero,https://www.zomato.com/mumbai/el-torero-vasai
Finch Tap Cafe,https://www.zomato.com/mumbai/finch-tap-cafe-powai
Curry And Combos Twist,https://www.zomato.com/mumbai/curry-and-combos-twist-goregaon-east
TIB - The Ice-cream Bakery,https://www.zomato.com/mumbai/tib-the-ice-cream-bakery-mulund-west
Kamdar Sweets,https://www.zomato.com/mumbai/kamdar-sweets-grant-road
Asian Street Kitchen,https://www.zomato.com/mumbai/asian-street-kitchen-chowpatty
Trap Lounge,https://www.zomato.com/mumbai/trap-lounge-powai
El Torero,https://www.zomato.com/mumbai/el-torero-vasai
Finch Tap Cafe,https://www.zomato.com/mumbai/finch-tap-cafe-powai
Curry And Combos Twist,https://www.zomato.com/mumbai/curry-and-combos-twist-goregaon-east
TIB - The Ice-cream Bakery,https://www.zomato.com/mumbai/tib-the-ice-cream-bakery-mulund-west
Kamdar Sweets,https://www.zomato.com/mumbai/kamdar-sweets-grant-road
Asian Street Kitchen,https://www.zomato.com/mumbai/asian-street-kitchen-chowpatty
Trap Lounge,https://www.zomato.com/mumbai/trap-lounge-powai
Mom's Kitchen,https://www.zomato.com/mumbai/moms-kitchen-byculla
The South Pavilion,https://www.zomato.com/mumbai/the-south-pavilion-vikhroli
Vintage Garden,https://www.zomato.com/mumbai/vintage-garden-owale-thane-west-thane
Sandeep Restaurant & Bar,https://www.zomato.com/mumbai/sandeep-restaurant-bar-mulund-west
Gadkari Katta,https://www.zomato.com/mumbai/gadkari-katta-naupada-thane-west
Mughal Darbar,https://www.zomato.com/mumbai/mughal-darbar-marol
Misal Junction,https://www.zomato.com/mumbai/misal-junction-dadar-west
Chaudhary Tadka,https://www.zomato.com/mumbai/chaudhary-tadka-chakala
Abhinandan,https://www.zomato.com/mumbai/abhinandan-ghatkopar-west
Pav Bhaji King,https://www.zomato.com/mumbai/pav-bhaji-king-4-nalasopara
Mia Mia,https://www.zomato.com/mumbai/mia-mia-versova
Second House Kitchen,https://www.zomato.com/mumbai/second-house-kitchen-near-andheri-west-station
Shalu's,https://www.zomato.com/mumbai/shalus-powai
The Foodys Junction,https://www.zomato.com/mumbai/the-foodys-junction-7-bungalows
Momo Magic Cafe,https://www.zomato.com/mumbai/momo-magic-cafe-jogeshwari
AB's Kafe,https://www.zomato.com/mumbai/abs-kafe-borivali-west
Zaika Restaurant,https://www.zomato.com/mumbai/zaika-restaurant-jogeshwari
Hookup The Fusion Cafe,https://www.zomato.com/mumbai/hookup-the-fusion-cafe-borivali-west
Hotel Mahalaxmi,https://www.zomato.com/mumbai/hotel-mahalaxmi-nerul-navi-mumbai
Eats & Treats,https://www.zomato.com/mumbai/eats-treats-kandivali-east
Fatoush,https://www.zomato.com/mumbai/fatoush-kharghar-navi-mumbai
The Cafe By Foodhall,https://www.zomato.com/mumbai/the-cafe-by-foodhall-santacruz-west
Tulsi Vihar,https://www.zomato.com/mumbai/tulsi-vihar-kandivali-west
Reise All Day Bar & Kitchen,https://www.zomato.com/mumbai/reise-all-day-bar-kitchen-chakala
Kronks - Lounge Bar,https://www.zomato.com/mumbai/kronks-lounge-bar-kalamboli-navi-mumbai
91 Rosewood Villa,https://www.zomato.com/mumbai/91-rosewood-villa-sanpada-navi-mumbai
Spices & Flavours,https://www.zomato.com/mumbai/spices-flavours-fort
Thirsty City 127,https://www.zomato.com/mumbai/thirsty-city-127-lower-parel
Garma Garam Food Delivery,https://www.zomato.com/mumbai/garma-garam-food-delivery-kandivali-west
Amber,https://www.zomato.com/mumbai/amber-bandra-east
Hotel Sai Dham,https://www.zomato.com/mumbai/hotel-sai-dham-mahakali
Celejor,https://www.zomato.com/mumbai/celejor-colaba
Make My Day,https://www.zomato.com/mumbai/make-my-day-marol
The Ghetto,https://www.zomato.com/mumbai/the-ghetto-breach-candy
Anand Bhavan,https://www.zomato.com/mumbai/anand-bhavan-matunga-east
The Bagel Shop,https://www.zomato.com/mumbai/the-bagel-shop-carter-road-bandra-west
OneRoof,https://www.zomato.com/mumbai/oneroof-santacruz-west
Gupta Ice Cream,https://www.zomato.com/mumbai/gupta-ice-cream-mazgaon
Kronks - Lounge Bar,https://www.zomato.com/mumbai/kronks-lounge-bar-kalamboli-navi-mumbai
91 Rosewood Villa,https://www.zomato.com/mumbai/91-rosewood-villa-sanpada-navi-mumbai
Spices & Flavours,https://www.zomato.com/mumbai/spices-flavours-fort
Garma Garam Food Delivery,https://www.zomato.com/mumbai/garma-garam-food-delivery-kandivali-west
Thirsty City 127,https://www.zomato.com/mumbai/thirsty-city-127-lower-parel
TGI Fridays,https://www.zomato.com/mumbai/tgi-fridays-ghatkopar-west
Bindaas Binge,https://www.zomato.com/mumbai/bindaas-binge-goregaon-east
Beeji Ki Rasoi,https://www.zomato.com/mumbai/beeji-ki-rasoi-santacruz-west
Dum Pukht - ITC Maratha,https://www.zomato.com/mumbai/dum-pukht-itc-maratha-chakala
Amber,https://www.zomato.com/mumbai/amber-bandra-east
Hotel Sai Dham,https://www.zomato.com/mumbai/hotel-sai-dham-mahakali
Celejor,https://www.zomato.com/mumbai/celejor-colaba
Make My Day,https://www.zomato.com/mumbai/make-my-day-marol
The Ghetto,https://www.zomato.com/mumbai/the-ghetto-breach-candy
Anand Bhavan,https://www.zomato.com/mumbai/anand-bhavan-matunga-east
Aalishaan Darbar,https://www.zomato.com/mumbai/aalishaan-darbar-goregaon-west
Utsav- The Barbeque Restaurant,https://www.zomato.com/mumbai/utsav-the-barbeque-restaurant-lower-parel
Girgaon4,https://www.zomato.com/mumbai/girgaon4-girgaum
Rudra Shiv Sagar - Rudra Shelter International,https://www.zomato.com/mumbai/rudra-shiv-sagar-rudra-shelter-international-vasai
Panshikar & Co.,https://www.zomato.com/mumbai/panshikar-co-dadar-west
Hot Pot,https://www.zomato.com/mumbai/hot-pot-cst
Second Wife,https://www.zomato.com/mumbai/second-wife-goregaon-west
Jaspal Di Bhatti,https://www.zomato.com/mumbai/jaspal-di-bhatti-santacruz-west
Tibb's Frankie,https://www.zomato.com/mumbai/tibbs-frankie-2-vile-parle-east
Food Studio,https://www.zomato.com/mumbai/food-studio-powai
Think Juice Cafe,https://www.zomato.com/mumbai/think-juice-cafe-oshiwara
Madras Idli,https://www.zomato.com/mumbai/madras-idli-malad-west
